Fiora,5,7,1,0,TOP,EUW1_7886120482
JarvanIV,0,9,14,0,JUNGLE,EUW1_7886120482
Cassiopeia,5,10,8,0,MIDDLE,EUW1_7886120482
Ezreal,13,7,4,0,BOTTOM,EUW1_7886120482
Rumble,7,8,14,0,UTILITY,EUW1_7886120482
Singed,10,2,14,1,TOP,EUW1_7886120482
Skarner,7,3,17,1,JUNGLE,EUW1_7886120482
Sylas,6,11,10,1,MIDDLE,EUW1_7886120482
Kaisa,16,8,9,1,BOTTOM,EUW1_7886120482
Nautilus,2,6,22,1,UTILITY,EUW1_7886120482
Vayne,1,1,0,1,TOP,EUW1_7886089237
XinZhao,0,2,0,1,JUNGLE,EUW1_7886089237
Kassadin,0,0,0,1,MIDDLE,EUW1_7886089237
Ziggs,1,0,0,1,BOTTOM,EUW1_7886089237
Rumble,0,1,1,1,UTILITY,EUW1_7886089237
Singed,1,1,0,0,TOP,EUW1_7886089237
Sylas,0,0,2,0,JUNGLE,EUW1_7886089237
Zed,3,0,0,0,MIDDLE,EUW1_7886089237
Ezreal,0,0,0,0,BOTTOM,EUW1_7886089237
Karma,0,1,1,0,UTILITY,EUW1_7886089237
Sion,2,8,14,0,TOP,EUW1_7886040571
Shyvana,9,5,11,0,JUNGLE,EUW1_7886040571
Viktor,8,7,15,0,MIDDLE,EUW1_7886040571
Tristana,18,12,12,0,BOTTOM,EUW1_7886040571
Sylas,7,13,16,0,UTILITY,EUW1_7886040571
DrMundo,3,6,15,1,TOP,EUW1_7886040571
Viego,13,8,7,1,JUNGLE,EUW1_7886040571
Syndra,13,5,13,1,MIDDLE,EUW1_7886040571
Kalista,16,13,11,1,BOTTOM,EUW1_7886040571
Alistar,0,12,35,1,UTILITY,EUW1_7886040571
Leblanc,11,8,2,0,TOP,EUW1_7885995747
Rengar,6,8,3,0,JUNGLE,EUW1_7885995747
Kassadin,6,7,4,0,MIDDLE,EUW1_7885995747
Lucian,3,7,4,0,BOTTOM,EUW1_7885995747
Milio,0,2,14,0,UTILITY,EUW1_7885995747
Yasuo,4,5,9,1,TOP,EUW1_7885995747
Aatrox,13,1,7,1,JUNGLE,EUW1_7885995747
Ryze,11,5,10,1,MIDDLE,EUW1_7885995747
Jhin,3,8,5,1,BOTTOM,EUW1_7885995747
Janna,1,7,14,1,UTILITY,EUW1_7885995747
Varus,0,0,0,0,TOP,EUW1_7885987611
Khazix,0,0,0,0,JUNGLE,EUW1_7885987611
Yone,0,0,0,0,MIDDLE,EUW1_7885987611
Senna,0,0,0,0,BOTTOM,EUW1_7885987611
Nautilus,0,0,0,0,UTILITY,EUW1_7885987611
Naafiri,0,0,0,1,TOP,EUW1_7885987611
Nocturne,0,0,0,1,JUNGLE,EUW1_7885987611
Viktor,0,0,0,1,MIDDLE,EUW1_7885987611
Jinx,0,0,0,1,BOTTOM,EUW1_7885987611
Lulu,0,0,0,1,UTILITY,EUW1_7885987611
Garen,4,9,2,0,TOP,EUW1_7885943278
Zyra,3,6,10,0,JUNGLE,EUW1_7885943278
Yone,3,7,3,0,MIDDLE,EUW1_7885943278
Caitlyn,8,7,5,0,BOTTOM,EUW1_7885943278
Bard,7,5,10,0,UTILITY,EUW1_7885943278
Singed,2,3,12,1,TOP,EUW1_7885943278
Elise,14,5,8,1,JUNGLE,EUW1_7885943278
Corki,13,6,2,1,MIDDLE,EUW1_7885943278
Kalista,5,5,8,1,BOTTOM,EUW1_7885943278
Soraka,0,6,16,1,UTILITY,EUW1_7885943278
Gnar,2,4,2,0,TOP,EUW1_7885912155
Khazix,2,2,1,0,JUNGLE,EUW1_7885912155
Leblanc,3,7,0,0,MIDDLE,EUW1_7885912155
Yunara,3,5,0,0,BOTTOM,EUW1_7885912155
Ornn,0,3,4,0,UTILITY,EUW1_7885912155
Ambessa,3,3,0,1,TOP,EUW1_7885912155
XinZhao,7,1,2,1,JUNGLE,EUW1_7885912155
Aurora,2,2,8,1,MIDDLE,EUW1_7885912155
Sivir,5,3,4,1,BOTTOM,EUW1_7885912155
Bard,4,1,7,1,UTILITY,EUW1_7885912155
Hwei,5,7,9,1,TOP,EUW1_7885573296
Ambessa,14,6,5,1,JUNGLE,EUW1_7885573296
Xerath,8,2,12,1,MIDDLE,EUW1_7885573296
Naafiri,10,6,4,1,BOTTOM,EUW1_7885573296
Karma,2,7,19,1,UTILITY,EUW1_7885573296
TwistedFate,11,11,4,0,TOP,EUW1_7885573296
Graves,4,6,3,0,JUNGLE,EUW1_7885573296
Yone,7,4,4,0,MIDDLE,EUW1_7885573296
AurelionSol,2,10,4,0,BOTTOM,EUW1_7885573296
Amumu,4,8,12,0,UTILITY,EUW1_7885573296
Ornn,2,5,13,0,TOP,EUW1_7885555856
Diana,9,11,7,0,JUNGLE,EUW1_7885555856
Yasuo,7,9,7,0,MIDDLE,EUW1_7885555856
Seraphine,5,9,8,0,BOTTOM,EUW1_7885555856
Nautilus,1,11,11,0,UTILITY,EUW1_7885555856
Singed,11,0,21,1,TOP,EUW1_7885555856
Viego,9,10,20,1,JUNGLE,EUW1_7885555856
Aurora,15,4,16,1,MIDDLE,EUW1_7885555856
Ashe,7,6,16,1,BOTTOM,EUW1_7885555856
Bard,3,4,31,1,UTILITY,EUW1_7885555856
Darius,6,12,8,1,TOP,EUW1_7885520551
Rengar,15,7,10,1,JUNGLE,EUW1_7885520551
Annie,10,8,9,1,MIDDLE,EUW1_7885520551
Caitlyn,11,2,8,1,BOTTOM,EUW1_7885520551
Lux,2,3,22,1,UTILITY,EUW1_7885520551
Sion,4,2,14,0,TOP,EUW1_7885520551
Diana,13,20,7,0,JUNGLE,EUW1_7885520551
Zed,7,7,6,0,MIDDLE,EUW1_7885520551
Senna,7,7,16,0,BOTTOM,EUW1_7885520551
Nautilus,1,8,13,0,UTILITY,EUW1_7885520551
Renekton,4,2,5,1,TOP,EUW1_7885487755
JarvanIV,8,0,7,1,JUNGLE,EUW1_7885487755
Ekko,9,2,6,1,MIDDLE,EUW1_7885487755
Senna,2,3,12,1,BOTTOM,EUW1_7885487755
Karma,2,0,12,1,UTILITY,EUW1_7885487755
Ornn,1,5,2,0,TOP,EUW1_7885487755
Lillia,1,4,1,0,JUNGLE,EUW1_7885487755
Naafiri,3,8,2,0,MIDDLE,EUW1_7885487755
Vayne,1,5,0,0,BOTTOM,EUW1_7885487755
Lulu,1,3,4,0,UTILITY,EUW1_7885487755
Ornn,1,8,2,0,TOP,EUW1_7885431733
Talon,6,5,1,0,JUNGLE,EUW1_7885431733
Azir,2,8,1,0,MIDDLE,EUW1_7885431733
Fiora,4,5,3,0,BOTTOM,EUW1_7885431733
Soraka,0,3,10,0,UTILITY,EUW1_7885431733
Sylas,7,2,5,1,TOP,EUW1_7885431733
Khazix,13,1,6,1,JUNGLE,EUW1_7885431733
Riven,5,2,3,1,MIDDLE,EUW1_7885431733
Yunara,3,9,3,1,BOTTOM,EUW1_7885431733
Lulu,1,0,14,1,UTILITY,EUW1_7885431733
Jayce,1,7,0,0,TOP,EUW1_7885379607
Nunu,3,6,4,0,JUNGLE,EUW1_7885379607
Fizz,3,6,6,0,MIDDLE,EUW1_7885379607
Kalista,9,5,4,0,BOTTOM,EUW1_7885379607
Nautilus,3,5,12,0,UTILITY,EUW1_7885379607
Zed,6,2,7,1,TOP,EUW1_7885379607
Ivern,4,6,19,1,JUNGLE,EUW1_7885379607
Sylas,9,1,13,1,MIDDLE,EUW1_7885379607
Caitlyn,9,4,5,1,BOTTOM,EUW1_7885379607
Bard,1,7,13,1,UTILITY,EUW1_7885379607
Kalista,0,0,0,0,TOP,EUW1_7885352929
Talon,0,0,0,0,JUNGLE,EUW1_7885352929
Ekko,0,0,0,0,MIDDLE,EUW1_7885352929
Ezreal,0,0,0,0,BOTTOM,EUW1_7885352929
Leona,0,0,0,0,UTILITY,EUW1_7885352929
Malphite,0,0,0,1,TOP,EUW1_7885352929
Qiyana,0,0,0,1,JUNGLE,EUW1_7885352929
Syndra,0,0,0,1,MIDDLE,EUW1_7885352929
Brand,0,0,0,1,BOTTOM,EUW1_7885352929
Nautilus,0,0,0,1,UTILITY,EUW1_7885352929
TwistedFate,1,4,0,0,TOP,EUW1_7885314366
Nasus,0,4,0,0,JUNGLE,EUW1_7885314366
Hwei,0,3,1,0,MIDDLE,EUW1_7885314366
Caitlyn,3,5,2,0,BOTTOM,EUW1_7885314366
Rell,2,5,3,0,UTILITY,EUW1_7885314366
Cassiopeia,5,0,2,1,TOP,EUW1_7885314366
Jax,4,1,4,1,JUNGLE,EUW1_7885314366
Zed,3,0,2,1,MIDDLE,EUW1_7885314366
Kalista,8,3,4,1,BOTTOM,EUW1_7885314366
Senna,1,2,14,1,UTILITY,EUW1_7885314366
Jayce,3,7,4,0,TOP,EUW1_7885279644
Nasus,6,5,2,0,JUNGLE,EUW1_7885279644
Vladimir,2,8,0,0,MIDDLE,EUW1_7885279644
Tristana,0,7,4,0,BOTTOM,EUW1_7885279644
Milio,4,6,7,0,UTILITY,EUW1_7885279644
Ornn,2,6,11,1,TOP,EUW1_7885279644
Diana,6,3,14,1,JUNGLE,EUW1_7885279644
Irelia,17,2,4,1,MIDDLE,EUW1_7885279644
Draven,8,3,5,1,BOTTOM,EUW1_7885279644
Lulu,0,3,25,1,UTILITY,EUW1_7885279644
Rumble,5,3,11,1,TOP,EUW1_7885185204
Graves,17,3,7,1,JUNGLE,EUW1_7885185204
Akali,9,5,5,1,MIDDLE,EUW1_7885185204
Jhin,8,4,7,1,BOTTOM,EUW1_7885185204
Leona,1,1,23,1,UTILITY,EUW1_7885185204
Ambessa,3,8,2,0,TOP,EUW1_7885185204
Elise,4,9,3,0,JUNGLE,EUW1_7885185204
Irelia,6,10,0,0,MIDDLE,EUW1_7885185204
Ezreal,1,9,3,0,BOTTOM,EUW1_7885185204
Alistar,0,4,8,0,UTILITY,EUW1_7885185204
Kalista,1,4,0,0,TOP,EUW1_7885152002
Ambessa,2,4,1,0,JUNGLE,EUW1_7885152002
Anivia,3,2,2,0,MIDDLE,EUW1_7885152002
Draven,1,1,1,0,BOTTOM,EUW1_7885152002
Thresh,0,3,4,0,UTILITY,EUW1_7885152002
Garen,3,1,1,1,TOP,EUW1_7885152002
Elise,1,0,2,1,JUNGLE,EUW1_7885152002
Irelia,5,5,0,1,MIDDLE,EUW1_7885152002
Senna,3,1,1,1,BOTTOM,EUW1_7885152002
Nautilus,2,0,3,1,UTILITY,EUW1_7885152002
Jayce,2,3,7,1,TOP,EUW1_7885097389
LeeSin,8,5,10,1,JUNGLE,EUW1_7885097389
Hwei,7,7,8,1,MIDDLE,EUW1_7885097389
KogMaw,4,2,6,1,BOTTOM,EUW1_7885097389
Nautilus,3,5,14,1,UTILITY,EUW1_7885097389
Darius,2,5,4,0,TOP,EUW1_7885097389
RekSai,8,3,6,0,JUNGLE,EUW1_7885097389
Sylas,7,10,6,0,MIDDLE,EUW1_7885097389
Ezreal,3,2,5,0,BOTTOM,EUW1_7885097389
Karma,2,4,11,0,UTILITY,EUW1_7885097389
KSante,2,3,3,0,TOP,EUW1_7884926149
Graves,2,4,5,0,JUNGLE,EUW1_7884926149
Katarina,6,5,0,0,MIDDLE,EUW1_7884926149
Brand,0,3,2,0,BOTTOM,EUW1_7884926149
Poppy,2,6,4,0,UTILITY,EUW1_7884926149
Sylas,6,1,0,1,TOP,EUW1_7884926149
Zac,2,3,6,1,JUNGLE,EUW1_7884926149
Irelia,4,2,5,1,MIDDLE,EUW1_7884926149
Varus,8,2,2,1,BOTTOM,EUW1_7884926149
Bard,1,4,12,1,UTILITY,EUW1_7884926149
Poppy,1,7,1,0,TOP,EUW1_7884897637
Hecarim,3,4,2,0,JUNGLE,EUW1_7884897637
Sylas,2,3,3,0,MIDDLE,EUW1_7884897637
Jinx,7,9,4,0,BOTTOM,EUW1_7884897637
Bard,4,7,8,0,UTILITY,EUW1_7884897637
Aurora,5,3,4,1,TOP,EUW1_7884897637
Khazix,7,2,5,1,JUNGLE,EUW1_7884897637
Orianna,4,1,8,1,MIDDLE,EUW1_7884897637
Kalista,12,5,8,1,BOTTOM,EUW1_7884897637
Lulu,2,6,19,1,UTILITY,EUW1_7884897637
Gangplank,3,7,6,0,TOP,EUW1_7884818837
Shyvana,3,9,12,0,JUNGLE,EUW1_7884818837
Mel,9,6,8,0,MIDDLE,EUW1_7884818837
Aphelios,10,4,9,0,BOTTOM,EUW1_7884818837
Nautilus,0,9,18,0,UTILITY,EUW1_7884818837
Jayce,8,4,4,1,TOP,EUW1_7884818837
Shaco,13,2,5,1,JUNGLE,EUW1_7884818837
Viktor,7,5,6,1,MIDDLE,EUW1_7884818837
Zeri,6,8,13,1,BOTTOM,EUW1_7884818837
Braum,1,6,18,1,UTILITY,EUW1_7884818837
Malphite,2,5,9,1,TOP,EUW1_7884671683
Aatrox,11,1,14,1,JUNGLE,EUW1_7884671683
Nunu,6,4,19,1,MIDDLE,EUW1_7884671683
Jhin,13,2,10,1,BOTTOM,EUW1_7884671683
Alistar,2,3,18,1,UTILITY,EUW1_7884671683
Rumble,7,9,1,0,TOP,EUW1_7884671683
RekSai,1,6,5,0,JUNGLE,EUW1_7884671683
Tryndamere,4,8,2,0,MIDDLE,EUW1_7884671683
Katarina,3,7,6,0,BOTTOM,EUW1_7884671683
Rell,0,4,10,0,UTILITY,EUW1_7884671683
Warwick,1,5,8,1,TOP,EUW1_7884274628
Pantheon,11,2,8,1,JUNGLE,EUW1_7884274628
Annie,6,0,13,1,MIDDLE,EUW1_7884274628
Jhin,17,1,12,1,BOTTOM,EUW1_7884274628
Gragas,4,8,16,1,UTILITY,EUW1_7884274628
Leblanc,5,4,2,0,TOP,EUW1_7884274628
Udyr,0,10,5,0,JUNGLE,EUW1_7884274628
Zed,2,9,3,0,MIDDLE,EUW1_7884274628
Caitlyn,6,11,1,0,BOTTOM,EUW1_7884274628
Bard,3,5,5,0,UTILITY,EUW1_7884274628
Rumble,15,6,12,1,TOP,EUW1_7892813873
Vi,5,5,11,1,JUNGLE,EUW1_7892813873
Kassadin,26,4,3,1,MIDDLE,EUW1_7892813873
Senna,1,7,24,1,BOTTOM,EUW1_7892813873
Soraka,2,10,27,1,UTILITY,EUW1_7892813873
Ambessa,5,11,3,0,TOP,EUW1_7892813873
LeeSin,4,7,13,0,JUNGLE,EUW1_7892813873
Zoe,10,5,5,0,MIDDLE,EUW1_7892813873
Caitlyn,11,16,6,0,BOTTOM,EUW1_7892813873
Lux,2,10,15,0,UTILITY,EUW1_7892813873
Nasus,2,2,1,1,TOP,EUW1_7892778742
XinZhao,6,2,4,1,JUNGLE,EUW1_7892778742
Sylas,7,2,1,1,MIDDLE,EUW1_7892778742
Zeri,11,2,7,1,BOTTOM,EUW1_7892778742
Zilean,1,2,17,1,UTILITY,EUW1_7892778742
Sion,3,4,2,0,TOP,EUW1_7892778742
Neeko,2,4,3,0,JUNGLE,EUW1_7892778742
Zed,1,4,2,0,MIDDLE,EUW1_7892778742
Kalista,3,8,0,0,BOTTOM,EUW1_7892778742
Nautilus,1,7,3,0,UTILITY,EUW1_7892778742
Urgot,8,6,2,0,TOP,EUW1_7892726007
Ivern,9,4,18,0,JUNGLE,EUW1_7892726007
Vex,5,9,13,0,MIDDLE,EUW1_7892726007
Kalista,15,7,6,0,BOTTOM,EUW1_7892726007
Rakan,0,8,24,0,UTILITY,EUW1_7892726007
Akali,7,9,4,1,TOP,EUW1_7892726007
Shaco,9,4,8,1,JUNGLE,EUW1_7892726007
Zed,9,5,11,1,MIDDLE,EUW1_7892726007
Caitlyn,7,7,14,1,BOTTOM,EUW1_7892726007
Brand,2,12,18,1,UTILITY,EUW1_7892726007
Akali,6,4,3,0,TOP,EUW1_7892408457
LeeSin,5,6,8,0,JUNGLE,EUW1_7892408457
Yasuo,1,8,6,0,MIDDLE,EUW1_7892408457
AurelionSol,7,3,6,0,BOTTOM,EUW1_7892408457
Nautilus,1,6,10,0,UTILITY,EUW1_7892408457
Kennen,6,7,9,1,TOP,EUW1_7892408457
Poppy,9,3,13,1,JUNGLE,EUW1_7892408457
Yone,8,2,11,1,MIDDLE,EUW1_7892408457
Caitlyn,3,3,5,1,BOTTOM,EUW1_7892408457
Bard,1,5,14,1,UTILITY,EUW1_7892408457
TwistedFate,1,3,0,0,TOP,EUW1_7892379266
Diana,1,5,0,0,JUNGLE,EUW1_7892379266
KSante,0,1,1,0,MIDDLE,EUW1_7892379266
Senna,0,1,0,0,BOTTOM,EUW1_7892379266
Alistar,0,4,1,0,UTILITY,EUW1_7892379266
Brand,2,0,1,1,TOP,EUW1_7892379266
Naafiri,2,1,6,1,JUNGLE,EUW1_7892379266
Taliyah,3,0,1,1,MIDDLE,EUW1_7892379266
Kalista,7,1,1,1,BOTTOM,EUW1_7892379266
Thresh,0,0,8,1,UTILITY,EUW1_7892379266
Aurora,6,6,5,0,TOP,EUW1_7892263419
Nidalee,6,6,10,0,JUNGLE,EUW1_7892263419
Ambessa,5,10,8,0,MIDDLE,EUW1_7892263419
Jhin,5,3,9,0,BOTTOM,EUW1_7892263419
Nautilus,5,7,9,0,UTILITY,EUW1_7892263419
Singed,4,8,12,1,TOP,EUW1_7892263419
JarvanIV,18,2,7,1,JUNGLE,EUW1_7892263419
Orianna,5,8,13,1,MIDDLE,EUW1_7892263419
Varus,4,4,3,1,BOTTOM,EUW1_7892263419
Ekko,1,6,10,1,UTILITY,EUW1_7892263419
Gwen,5,6,8,0,TOP,EUW1_7892234499
Udyr,5,6,8,0,JUNGLE,EUW1_7892234499
Ahri,12,8,6,0,MIDDLE,EUW1_7892234499
Senna,9,4,6,0,BOTTOM,EUW1_7892234499
Galio,4,10,14,0,UTILITY,EUW1_7892234499
Yasuo,13,8,9,1,TOP,EUW1_7892234499
JarvanIV,10,5,18,1,JUNGLE,EUW1_7892234499
Anivia,5,7,12,1,MIDDLE,EUW1_7892234499
Fiora,6,9,4,1,BOTTOM,EUW1_7892234499
Thresh,0,6,18,1,UTILITY,EUW1_7892234499
Varus,3,7,3,0,TOP,EUW1_7892213475
Elise,8,3,6,0,JUNGLE,EUW1_7892213475
Hwei,5,6,5,0,MIDDLE,EUW1_7892213475
Senna,3,6,6,0,BOTTOM,EUW1_7892213475
Thresh,2,6,11,0,UTILITY,EUW1_7892213475
Naafiri,11,3,5,1,TOP,EUW1_7892213475
JarvanIV,2,6,16,1,JUNGLE,EUW1_7892213475
Ahri,6,6,9,1,MIDDLE,EUW1_7892213475
Tristana,8,2,4,1,BOTTOM,EUW1_7892213475
Janna,1,4,12,1,UTILITY,EUW1_7892213475
Malphite,4,3,12,1,TOP,EUW1_7891578665
Khazix,14,8,4,1,JUNGLE,EUW1_7891578665
Annie,11,0,11,1,MIDDLE,EUW1_7891578665
Kaisa,12,5,12,1,BOTTOM,EUW1_7891578665
Nautilus,1,7,17,1,UTILITY,EUW1_7891578665
Vladimir,0,9,5,0,TOP,EUW1_7891578665
Lillia,7,11,6,0,JUNGLE,EUW1_7891578665
Galio,9,1,4,0,MIDDLE,EUW1_7891578665
Xayah,3,13,8,0,BOTTOM,EUW1_7891578665
Fiora,4,8,9,0,UTILITY,EUW1_7891578665
Shyvana,5,5,2,0,TOP,EUW1_7891540705
Ivern,4,3,8,0,JUNGLE,EUW1_7891540705
Taliyah,3,8,2,0,MIDDLE,EUW1_7891540705
Tristana,1,7,1,0,BOTTOM,EUW1_7891540705
Rell,1,6,11,0,UTILITY,EUW1_7891540705
Volibear,5,2,2,1,TOP,EUW1_7891540705
DrMundo,8,4,3,1,JUNGLE,EUW1_7891540705
Cassiopeia,4,2,6,1,MIDDLE,EUW1_7891540705
Kalista,11,4,7,1,BOTTOM,EUW1_7891540705
Lulu,1,4,18,1,UTILITY,EUW1_7891540705
Akali,4,9,1,0,TOP,EUW1_7891201050
Jayce,2,4,6,0,JUNGLE,EUW1_7891201050
Viktor,0,3,2,0,MIDDLE,EUW1_7891201050
Zeri,8,6,4,0,BOTTOM,EUW1_7891201050
Soraka,3,3,8,0,UTILITY,EUW1_7891201050
Galio,3,2,7,1,TOP,EUW1_7891201050
Riven,7,1,4,1,JUNGLE,EUW1_7891201050
Syndra,3,3,6,1,MIDDLE,EUW1_7891201050
Yunara,10,5,3,1,BOTTOM,EUW1_7891201050
Lulu,2,6,9,1,UTILITY,EUW1_7891201050
Jayce,9,7,8,0,TOP,EUW1_7890922446
Khazix,3,4,4,0,JUNGLE,EUW1_7890922446
Viktor,5,6,7,0,MIDDLE,EUW1_7890922446
Jinx,5,8,11,0,BOTTOM,EUW1_7890922446
Zilean,1,5,17,0,UTILITY,EUW1_7890922446
Leblanc,5,6,5,1,TOP,EUW1_7890922446
Belveth,6,7,9,1,JUNGLE,EUW1_7890922446
Aurora,4,3,8,1,MIDDLE,EUW1_7890922446
Jhin,13,2,8,1,BOTTOM,EUW1_7890922446
Karma,2,5,21,1,UTILITY,EUW1_7890922446
Jayce,2,6,4,0,TOP,EUW1_7890880284
Viego,2,3,2,0,JUNGLE,EUW1_7890880284
Kassadin,5,8,0,0,MIDDLE,EUW1_7890880284
Senna,1,6,0,0,BOTTOM,EUW1_7890880284
TahmKench,1,7,4,0,UTILITY,EUW1_7890880284
Malphite,3,5,8,1,TOP,EUW1_7890880284
Vi,7,2,12,1,JUNGLE,EUW1_7890880284
Ahri,7,2,8,1,MIDDLE,EUW1_7890880284
Kalista,13,0,7,1,BOTTOM,EUW1_7890880284
Nautilus,0,2,20,1,UTILITY,EUW1_7890880284
Cassiopeia,4,4,2,1,TOP,EUW1_7890742256
Zaahen,3,0,6,1,JUNGLE,EUW1_7890742256
Akali,8,4,2,1,MIDDLE,EUW1_7890742256
Zeri,8,0,2,1,BOTTOM,EUW1_7890742256
Soraka,2,0,10,1,UTILITY,EUW1_7890742256
KSante,2,4,2,0,TOP,EUW1_7890742256
JarvanIV,3,5,0,0,JUNGLE,EUW1_7890742256
Syndra,2,8,0,0,MIDDLE,EUW1_7890742256
Tristana,0,4,0,0,BOTTOM,EUW1_7890742256
Lulu,0,4,0,0,UTILITY,EUW1_7890742256
Jax,6,5,5,1,TOP,EUW1_7890690190
Elise,6,7,8,1,JUNGLE,EUW1_7890690190
Kennen,3,4,10,1,MIDDLE,EUW1_7890690190
Kalista,12,3,6,1,BOTTOM,EUW1_7890690190
Braum,1,5,18,1,UTILITY,EUW1_7890690190
Singed,3,6,6,0,TOP,EUW1_7890690190
RekSai,6,5,10,0,JUNGLE,EUW1_7890690190
Syndra,6,7,3,0,MIDDLE,EUW1_7890690190
Zeri,6,4,7,0,BOTTOM,EUW1_7890690190
Sylas,3,6,9,0,UTILITY,EUW1_7890690190
Anivia,7,4,6,1,TOP,EUW1_7890150130
Aatrox,9,1,17,1,JUNGLE,EUW1_7890150130
Yasuo,13,4,5,1,MIDDLE,EUW1_7890150130
Senna,6,1,13,1,BOTTOM,EUW1_7890150130
Leona,1,5,16,1,UTILITY,EUW1_7890150130
Renekton,6,5,2,0,TOP,EUW1_7890150130
Elise,3,7,6,0,JUNGLE,EUW1_7890150130
Diana,0,14,4,0,MIDDLE,EUW1_7890150130
Jinx,6,4,2,0,BOTTOM,EUW1_7890150130
Thresh,0,6,6,0,UTILITY,EUW1_7890150130
Zilean,3,2,4,0,TOP,EUW1_7890130262
JarvanIV,3,3,11,0,JUNGLE,EUW1_7890130262
Ahri,7,5,4,0,MIDDLE,EUW1_7890130262
Jhin,4,3,5,0,BOTTOM,EUW1_7890130262
Lux,2,5,11,0,UTILITY,EUW1_7890130262
Irelia,5,5,0,1,TOP,EUW1_7890130262
Khazix,7,2,5,1,JUNGLE,EUW1_7890130262
Tryndamere,1,4,4,1,MIDDLE,EUW1_7890130262
Ezreal,3,3,8,1,BOTTOM,EUW1_7890130262
Neeko,2,5,5,1,UTILITY,EUW1_7890130262
Jax,8,0,5,1,TOP,EUW1_7889412025
Sylas,8,4,13,1,JUNGLE,EUW1_7889412025
Orianna,2,6,10,1,MIDDLE,EUW1_7889412025
Jhin,4,7,14,1,BOTTOM,EUW1_7889412025
Velkoz,8,6,13,1,UTILITY,EUW1_7889412025
Malphite,2,6,4,0,TOP,EUW1_7889412025
Graves,8,5,3,0,JUNGLE,EUW1_7889412025
XinZhao,0,4,7,0,MIDDLE,EUW1_7889412025
Zeri,9,6,5,0,BOTTOM,EUW1_7889412025
Elise,4,9,10,0,UTILITY,EUW1_7889412025
DrMundo,3,8,3,0,TOP,EUW1_7889364950
Graves,7,8,8,0,JUNGLE,EUW1_7889364950
Mel,7,3,11,0,MIDDLE,EUW1_7889364950
Karthus,8,9,8,0,BOTTOM,EUW1_7889364950
Rakan,1,8,10,0,UTILITY,EUW1_7889364950
Gwen,19,4,5,1,TOP,EUW1_7889364950
Kindred,8,7,14,1,JUNGLE,EUW1_7889364950
TwistedFate,1,7,7,1,MIDDLE,EUW1_7889364950
Senna,6,3,20,1,BOTTOM,EUW1_7889364950
Alistar,2,5,22,1,UTILITY,EUW1_7889364950
Yone,6,4,9,1,TOP,EUW1_7889313082
XinZhao,11,2,13,1,JUNGLE,EUW1_7889313082
TwistedFate,4,4,10,1,MIDDLE,EUW1_7889313082
Velkoz,11,5,10,1,BOTTOM,EUW1_7889313082
Camille,3,3,15,1,UTILITY,EUW1_7889313082
Varus,2,8,6,0,TOP,EUW1_7889313082
LeeSin,2,8,6,0,JUNGLE,EUW1_7889313082
Ahri,7,7,5,0,MIDDLE,EUW1_7889313082
Ezreal,5,5,3,0,BOTTOM,EUW1_7889313082
Bard,2,7,10,0,UTILITY,EUW1_7889313082
Singed,1,6,14,0,TOP,EUW1_7889205648
RekSai,7,7,5,0,JUNGLE,EUW1_7889205648
Yasuo,5,9,8,0,MIDDLE,EUW1_7889205648
Ezreal,5,10,3,0,BOTTOM,EUW1_7889205648
Elise,7,11,6,0,UTILITY,EUW1_7889205648
Gangplank,14,4,5,1,TOP,EUW1_7889205648
Nunu,6,7,21,1,JUNGLE,EUW1_7889205648
Aurora,15,6,9,1,MIDDLE,EUW1_7889205648
Zeri,6,3,19,1,BOTTOM,EUW1_7889205648
Rakan,2,5,25,1,UTILITY,EUW1_7889205648
Nasus,0,7,3,0,TOP,EUW1_7889182600
Elise,4,8,5,0,JUNGLE,EUW1_7889182600
Katarina,11,6,8,0,MIDDLE,EUW1_7889182600
Zeri,5,8,2,0,BOTTOM,EUW1_7889182600
Rakan,0,8,15,0,UTILITY,EUW1_7889182600
Anivia,2,2,13,1,TOP,EUW1_7889182600
Graves,14,3,11,1,JUNGLE,EUW1_7889182600
Ahri,3,6,13,1,MIDDLE,EUW1_7889182600
Jhin,15,2,11,1,BOTTOM,EUW1_7889182600
Galio,3,7,22,1,UTILITY,EUW1_7889182600
Ambessa,5,8,5,1,TOP,EUW1_7889154228
Aatrox,18,1,10,1,JUNGLE,EUW1_7889154228
Ivern,5,5,23,1,MIDDLE,EUW1_7889154228
Senna,9,6,23,1,BOTTOM,EUW1_7889154228
Nautilus,2,9,23,1,UTILITY,EUW1_7889154228
Aurora,16,5,1,0,TOP,EUW1_7889154228
Pantheon,5,10,7,0,JUNGLE,EUW1_7889154228
Ahri,2,7,6,0,MIDDLE,EUW1_7889154228
Ezreal,5,7,9,0,BOTTOM,EUW1_7889154228
Leona,1,10,11,0,UTILITY,EUW1_7889154228
DrMundo,4,5,3,0,TOP,EUW1_7889112395
Viego,8,3,6,0,JUNGLE,EUW1_7889112395
Cassiopeia,2,7,1,0,MIDDLE,EUW1_7889112395
Annie,7,7,10,0,BOTTOM,EUW1_7889112395
Nautilus,0,12,14,0,UTILITY,EUW1_7889112395
Yone,5,5,7,1,TOP,EUW1_7889112395
Nidalee,6,3,15,1,JUNGLE,EUW1_7889112395
Ryze,6,2,8,1,MIDDLE,EUW1_7889112395
